,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,201988,2009-10,00,1610612757,POR,21.0,3,0,12,2,4,0.5,1,1,1.0,1,1,1.0,0,0,0,3,0,0,1,1,6
1,201988,2010-11,00,1610612757,POR,22.0,2,0,5,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0
2,201988,2011-12,00,1610612759,SAS,23.0,8,0,31,6,11,0.545,3,5,0.6,0,0,0.0,1,2,3,5,1,0,3,2,15
3,201988,2012-13,00,1610612759,SAS,24.0,9,0,31,5,10,0.5,2,7,0.286,0,0,0.0,1,2,3,2,0,0,1,2,12
4,201988,2013-14,00,1610612759,SAS,25.0,23,0,351,63,141,0.447,32,79,0.405,10,13,0.769,3,32,35,33,17,1,14,31,168
5,201988,2014-15,00,1610612759,SAS,26.0,7,0,112,21,42,0.5,16,28,0.571,13,13,1.0,4,15,19,8,2,0,5,15,71
6,201988,2015-16,00,1610612759,SAS,27.0,10,0,167,23,53,0.434,13,36,0.361,7,11,0.636,0,14,14,20,7,0,8,3,66
7,201988,2016-17,00,1610612759,SAS,28.0,16,6,416,57,140,0.407,32,89,0.36,19,22,0.864,5,29,34,43,13,1,21,33,165
8,201988,2017-18,00,1610612759,SAS,29.0,5,5,165,25,57,0.439,13,35,0.371,4,5,0.8,2,8,10,13,3,1,9,15,67
9,201988,2018-19,00,1610612759,SAS,30.0,7,0,152,14,43,0.326,3,22,0.136,6,10,0.6,1,14,15,25,7,1,3,9,37
10,201988,2021-22,00,1610612751,BKN,33.0,4,0,72,9,16,0.563,7,13,0.538,0,0,0.0,0,4,4,0,0,1,1,5,25
11,201988,2022-23,00,1610612751,BKN,34.0,1,0,5,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
12,201988,2023-24,00,1610612748,MIA,35.0,3,0,52,6,17,0.353,3,11,0.273,3,4,0.75,1,0,1,3,1,0,1,2,18
